symbol,ThaiCompanyName,EngCompanyName,logo
SET:L&E,บริษัท ไลท์ติ้ง แอนด์ อีควิปเมนท์ จำกัด (มหาชน),LIGHTING & EQUIPMENT PUBLIC CO,https://s3-symbol-logo.tradingview.com/lighting-and-equipment-public-co-non-voting.svg
SET:LALIN,บริษัท ลลิล พร็อพเพอร์ตี้ จำกัด (มหาชน),LALIN PROPERTY PUB,https://s3-symbol-logo.tradingview.com/lalin-property-pub-non-voting.svg
SET:LANNA,บริษัท ลานนารีซอร์สเซส จำกัด (มหาชน),LANNA RESOURCES,https://s3-symbol-logo.tradingview.com/the-lanna-resources-public-company.svg
SET:LDC,บริษัท แอลดีซี เด็นทัล จำกัด (มหาชน),LDC DENTAL PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/ldc-dental-public-co-ltd-non-voting.svg
SET:LEE,บริษัท ลีพัฒนาผลิตภัณฑ์ จำกัด (มหาชน),LEE FEEDMILL,https://s3-symbol-logo.tradingview.com/lee-feedmill-foreign.svg
SET:LEO,บริษัท ลีโอ โกลบอล โลจิสติกส์ จำกัด (มหาชน),LEO GLOBAL LOGISTICS PCL,https://s3-symbol-logo.tradingview.com/leo-global-logistics.svg
SET:LH,บริษัทแลนด์แอนด์เฮ้าส์ จำกัด (มหาชน),LAND & HOUSES,https://s3-symbol-logo.tradingview.com/land-and-houses.svg
SET:LHFG,บริษัท แอล เอช ไฟแนนซ์เชียล กรุ๊ป จำกัด (มหาชน),LH FINANCIAL GROUP PCL,https://s3-symbol-logo.tradingview.com/lh-financial-group-public-company.svg
SET:LHK,บริษัท โลหะกิจ เม็ททอล จำกัด (มหาชน),LOHAKIT METAL PUBLIC COMPANY LTD.,https://s3-symbol-logo.tradingview.com/lohakit-metal-public-company-ltd-non-voting.svg
SET:LIT,บริษัท ลีซ อิท จำกัด (มหาชน),LEASE IT PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/lease-it-public-company-limited-non-voting.svg
SET:LOXLEY,บริษัท ล็อกซเล่ย์ จำกัด (มหาชน),LOXLEY,https://s3-symbol-logo.tradingview.com/loxley-non-voting.svg
SET:LPH,บริษัท โรงพยาบาล ลาดพร้าว จำกัด (มหาชน),LADPRAO GENERAL HOSPITAL PCL,https://s3-symbol-logo.tradingview.com/ladprao-general-hospital-pcl-non-voting.svg
SET:LPN,บริษัท แอล.พี.เอ็น.ดีเวลลอปเมนท์ จำกัด (มหาชน),LPN DEVELOPMENT PUBLIC CO,https://s3-symbol-logo.tradingview.com/lpn-development-public-co-non-voting.svg
SET:LST,บริษัท ล่ำสูง (ประเทศไทย) จำกัด (มหาชน),LAM SOON(THAILAND),https://s3-symbol-logo.tradingview.com/lam-soon-thailand-non-voting.svg
SET:LTMH,บริษัท แอลทีเอ็มเอช จำกัด (มหาชน),LTMH PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/ltmh-public-company-limited-non-voting.svg
SET:LTS,บริษัท ไลท์อัพ โทเทิล โซลูชั่น จำกัด (มหาชน),LIGHT UP TOTAL SOLUTION PCL,https://s3-symbol-logo.tradingview.com/light-up-total-solution-pcl-non-voting.svg
SET:M,บริษัท เอ็มเค เรสโตรองต์ กรุ๊ป จำกัด (มหาชน),MK RESTAURANT GROUP PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/mk-restaurant-group-public-company.svg
SET:M-CHAI,บริษัท โรงพยาบาลมหาชัย จำกัด (มหาชน),MAHACHAI HOSPITAL,https://s3-symbol-logo.tradingview.com/mahachai-hospital-non-voting.svg
SET:M-PAT,กองทุนรวมอสังหาริมทรัพย์เอ็มเอฟซี ป่าตอง เฮอริเทจ,MFC PATONG HERITAGE PROPERTY FD,https://s3-symbol-logo.tradingview.com/mfc-asset-management-public-co-non-voting.svg
SET:MAGURO,บริษัท มากุโระ กรุ๊ป จำกัด (มหาชน),MAGURO GROUP PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/maguro-public-company-limited-non-voting.svg
SET:MAJOR,บริษัท เมเจอร์ ซีนีเพล็กซ์ กรุ้ป จำกัด (มหาชน),MAJOR CINEPLEX GROUP PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/major-cineplex-group-public-company.svg
SET:MALEE,บริษัท มาลีกรุ๊ป จำกัด (มหาชน),MALEE GROUP PCL,https://s3-symbol-logo.tradingview.com/malee-pcl-non-voting.svg
SET:MANRIN,บริษัท แมนดารินโฮเต็ล จำกัด (มหาชน),MANDARIN HOTEL CO,https://s3-symbol-logo.tradingview.com/mandarin-hotel-co-non-voting.svg
SET:MASTER,บริษัท มาสเตอร์ สไตล์ จำกัด (มหาชน),MASTER STYLE PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/master-style-public-company-limited-non-voting.svg
SET:MATCH,บริษัท แม็ทชิ่ง แม็กซิไมซ์ โซลูชั่น จำกัด (มหาชน),MATCHING MAXIMIZE SOLUTION PCL,https://s3-symbol-logo.tradingview.com/matching-maximize-solution-pcl-non-voting.svg
SET:MATI,บริษัท มติชน จำกัด (มหาชน),MATICHON PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/matichon-public-company-limited-non-voting.svg
SET:MBAX,บริษัท มัลติแบกซ์ จำกัด (มหาชน),MULTIBAX PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/multibax-public-company-limited-non-voting.svg
SET:MBK,บริษัท เอ็ม บี เค จำกัด (มหาชน),MBK PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/mbk-public-company-limited.svg
SET:MC,บริษัท แม็คกรุ๊ป จำกัด (มหาชน),MC GROUP PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/mc-public-co-ltd-non-voting.svg
SET:MCA,บริษัท มาร์เก็ต คอนเน็กชั่นส์ เอเชีย จำกัด (มหาชน),MARKET CONNECTIONS ASIA PCL,https://s3-symbol-logo.tradingview.com/market-connections-asia-pcl-non-voting.svg
SET:MCOT,บริษัท อสมท จำกัด (มหาชน),MCOT,https://s3-symbol-logo.tradingview.com/mcot-non-voting.svg
SET:MCS,บริษัท เอ็ม.ซี.เอส.สตีล จำกัด (มหาชน),M.C.S.STEEL,https://s3-symbol-logo.tradingview.com/mcssteel-non-voting.svg
SET:MDX,บริษัท เอ็ม ดี เอ็กซ์ จำกัด (มหาชน),M D X PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/m-d-x-public-co-ltd-non-voting.svg
SET:MEB,บริษัท เมพ คอร์ปอเรชั่น จำกัด (มหาชน),MEB CORPORATION PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/meb-public-company-non-voting.svg
SET:MEDEZE,บริษัท เมดีซ กรุ๊ป จำกัด (มหาชน),MEDEZE GROUP PUBLIC COMPANY LIMITED,https://s3-symbol-logo.tradingview.com/medeze-public-company-limited-non-voting.svg
SET:MEGA,บริษัท เมก้า ไลฟ์ไซแอ็นซ์ จำกัด (มหาชน),MEGA LIFESCIENCES PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/mega-lifesciences-public-company-limited.svg
SET:MENA,บริษัท มีนาทรานสปอร์ต จำกัด (มหาชน),MENA TRANSPORT PCL,https://s3-symbol-logo.tradingview.com/mena-transport-pcl-non-voting.svg
SET:META,บริษัท เมตะ คอร์ปอเรชั่น จำกัด (มหาชน),META CORPORATION PCL,https://s3-symbol-logo.tradingview.com/meta-pcl-non-voting.svg
SET:METCO,บริษัทมูราโมโต้ อีเล็คตรอน (ประเทศไทย) จำกัด (มหาชน),MURAMOTO ELECTRON(THAILAND),https://s3-symbol-logo.tradingview.com/muramoto-electron-thailand-non-voting.svg
SET:MFC,บริษัทหลักทรัพย์จัดการกองทุน เอ็มเอฟซี จำกัด (มหาชน),MFC ASSET MANAGEMENT PUBLIC CO,https://s3-symbol-logo.tradingview.com/mfc-asset-management-public-co-non-voting.svg
SET:MFEC,บริษัท เอ็ม เอฟ อี ซี จำกัด (มหาชน),MFEC PUBLIC CO LTD,https://s3-symbol-logo.tradingview.com/mfec.svg
SET:MGC,บริษัท มิลเลนเนียม กรุ๊ป คอร์ปอเรชั่น (เอเชีย) จำกัด (มหาชน),MILLENNIUM GROUP CORPORATION (ASIA),https://s3-symbol-logo.tradingview.com/millennium-asia-non-voting.svg
SET:MGI,บริษัท มิสแกรนด์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),MISS GRAND INTERNATIONAL PCL,https://s3-symbol-logo.tradingview.com/miss-grand-international-pcl-non-voting.svg
SET:MGT,บริษัท เมกาเคม (ประเทศไทย) จำกัด (มหาชน),MEGACHEM (THAILAND) PCL,https://s3-symbol-logo.tradingview.com/megachem.svg
SET:MICRO,บริษัท ไมโครลิสซิ่ง จำกัด (มหาชน),MICRO LEASING PCL,https://s3-symbol-logo.tradingview.com/micro-leasing.svg
SET:MIDA,บริษัท ไมด้า แอสเซ็ท จำกัด (มหาชน),MIDA ASSETS PCL,https://s3-symbol-logo.tradingview.com/mida-assets-pcl-non-voting.svg
SET:MILL,บริษัท มิลล์คอน สตีล จำกัด (มหาชน),MILLCON STEEL PUBLIC COMPANY LTD,https://s3-symbol-logo.tradingview.com/millcon-steel-public-company-ltd-non-voting.svg
SET:MINT,บริษัท ไมเนอร์ อินเตอร์เนชั่นแนล จำกัด (มหาชน),MINOR INTERNATIONAL PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/minor-international.svg
SET:MITSIB,บริษัท มิตรสิบ ลิสซิ่ง จำกัด (มหาชน),MITSIB LEASING PCL,https://s3-symbol-logo.tradingview.com/mitsib-leasing-pcl-non-voting.svg
SET:MJD,บริษัท เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),MAJOR DEVELOPMENT PUB COMPANY LTD,https://s3-symbol-logo.tradingview.com/major-development-pub-company-ltd-non-voting.svg
SET:MK,บริษัท มั่นคงเคหะการ จำกัด (มหาชน),M.K.REAL ESTATE DEVELOPMENT CORP,https://s3-symbol-logo.tradingview.com/mkreal-estate-development-non-voting.svg
SET:ML,บริษัท ไมด้า ลิสซิ่ง จำกัด (มหาชน),MIDA LEASING PUBLIC CO LIMITED,https://s3-symbol-logo.tradingview.com/mida-leasing-public-company-limited.svg
SET:MNIT2,กองทุนรวมอสังหาริมทรัพย์นิชดาธานี 2,MFC-NICHADA THANI PROPERTY FUND 2,https://s3-symbol-logo.tradingview.com/mfc-nichada-thani-property-fund.svg
SET:MODERN,บริษัท โมเดอร์นฟอร์มกรุ๊ป จำกัด (มหาชน),MODERN FORM GROUP,https://s3-symbol-logo.tradingview.com/modern-form-non-voting.svg
SET:MONO,บริษัท โมโน เน็กซ์ จำกัด (มหาชน),MONO NEXT PCL,https://s3-symbol-logo.tradingview.com/mono-next.svg
SET:MOONG,บริษัท มุ่งพัฒนา อินเตอร์แนชชั่นแนล จำกัด (มหาชน),MOONG PATTANA INTERNATIONAL PCL,https://s3-symbol-logo.tradingview.com/moong-pattana-international-pcl-non-voting.svg
SET:MORE,บริษัท มอร์ รีเทิร์น จำกัด (มหาชน),MORE RETURN PCL,https://s3-symbol-logo.tradingview.com/more-return.svg
SET:MOSHI,บริษัท โมชิ โมชิ รีเทล คอร์ปอเรชั่น จำกัด (มหาชน),MOSHI MOSHI RETAIL CORPORATION PCL,https://s3-symbol-logo.tradingview.com/moshi-moshi-retail-pcl-non-voting.svg
SET:MOTHER,บริษัท มาเธอร์ มาร์เก็ตติ้ง จำกัด (มหาชน),MOTHER MARKETING PCL,https://s3-symbol-logo.tradingview.com/mother-marketing-pcl-non-voting.svg
SET:MPJ,บริษัท เอ็ม พี เจ โลจิสติกส์ จำกัด (มหาชน),MPJ LOGISTICS PUBLIC COMPANY LIMITE,https://s3-symbol-logo.tradingview.com/mpj-logistics-public-company-limite-non-voting.svg
SET:MSC,บริษัท เมโทรซิสเต็มส์คอร์ปอเรชั่น จำกัด (มหาชน),METRO SYSTEMS CORPN,https://s3-symbol-logo.tradingview.com/metro-systems-corpn-non-voting.svg
SET:MST,บริษัทหลักทรัพย์ เมย์แบงก์ (ประเทศไทย) จำกัด (มหาชน),MAYBANK SECURITIES (THAILAND) PCL,https://s3-symbol-logo.tradingview.com/malayan-banking.svg
SET:MTC,บริษัท เมืองไทย แคปปิตอล จำกัด (มหาชน),MUANGTHAI CAPITAL PCL,https://s3-symbol-logo.tradingview.com/muangthai-capital.svg
SET:MTI,บริษัท เมืองไทยประกันภัย จำกัด (มหาชน),MUANG THAI INSURANCE PUBLIC COMPANY,https://s3-symbol-logo.tradingview.com/muang-thai-insurance-public-company-non-voting.svg
SET:MTW,บริษัท เมคทูวิน โฮลดิ้ง จำกัด (มหาชน),MAKE TO WIN HOLDING PCL,https://s3-symbol-logo.tradingview.com/make-to-win-pcl-non-voting.svg
SET:MUD,บริษัท มัด แอนด์ ฮาวด์ จำกัด (มหาชน),MUD & HOUND PCL,https://s3-symbol-logo.tradingview.com/mud-and-hound-pcl-non-voting.svg
SET:NAM,บริษัท นำวิวัฒน์ เมดิคอล คอร์ปอเรชั่น จำกัด (มหาชน),NAMWIWAT MEDICAL CORPORATION PCL,https://s3-symbol-logo.tradingview.com/namwiwat-medical-pcl-non-voting.svg
SET:NAT,บริษัท แนท แอบโซลูท เทคโนโลยีส์ จำกัด (มหาชน),NAT ABSOLUTE TECHNOLOGIES PUBLIC CO,https://s3-symbol-logo.tradingview.com/nat-absolute-technologies-public-co-non-voting.svg
